id,sum_10km,hab_10km,normalized_carbon,normalized_cp,climate_added,climate_index
274,7286.48430634,0.120190057373,0.0065417584,0.1708378985,0.1773796569,0.1120230253
275,181.3938694,0.120659145896,1.628542e-4,0.17150466,0.1716675142,0.1084155569
276,0,0.313772996916,0,0.4459962877,0.4459962877,0.2816661972
277,0,0.309050983801,0,0.439284428,0.439284428,0.2774273637
278,0,0.323013795352,0,0.4591311395,0.4591311395,0.2899614317
279,0,0.315770858215,0,0.4488360436,0.4488360436,0.2834596275
280,0,0.318356662636,0,0.4525115007,0.4525115007,0.2857808397
281,3618.34296227,0.33005025268,0.0032485249,0.4691327453,0.4723812702,0.2983294697
282,11860.7739506,0.304065391356,0.010648526,0.4321979173,0.4428464433,0.2796769325
283,11860.7739506,0.287893986358,0.010648526,0.4092119157,0.4198604417,0.2651602653
284,11860.7739506,0.295512267285,0.010648526,0.4200405244,0.4306890504,0.2719990062
285,14705.5945415,0.301507174123,0.0132025875,0.4285616726,0.4417642601,0.2789934864
286,2844.82059097,0.22496175615,0.0025540615,0.3197601741,0.3223142356,0.2035555621
287,2844.82059097,0.20088688164,0.0025540615,0.2855401973,0.2880942588,0.1819441474
288,2844.82059097,0.232452723757,0.0025540615,0.3304078199,0.3329618814,0.210280017
289,2844.82059097,0.230611681413,0.0025540615,0.3277909661,0.3303450276,0.2086273592
290,2844.82059097,0.248637993099,0.0025540615,0.3534135282,0.3559675897,0.2248091298
291,2844.82059097,0.27460043451,0.0025540615,0.3903164887,0.3928705502,0.2481149663
292,2844.82059097,0.283920223592,0.0025540615,0.4035636175,0.406117679,0.2564811085
293,0,0.284819044126,0,0.4048411992,0.4048411992,0.2556749556
294,0,0.322515322257,0,0.4584226108,0.4584226108,0.2895139647
295,0,0.313487164519,0,0.4455900061,0.4455900061,0.2814096126
296,655.271619797,0.283873845609,5.882986e-4,0.403497696,0.4040859946,0.2551980108
297,9407.2320385,0.284328103418,0.008445752,0.4041433771,0.4125891291,0.2605681128
298,9407.2320385,0.284328103418,0.008445752,0.4041433771,0.4125891291,0.2605681128
299,9434.79108429,0.282158632808,0.0084704943,0.4010596961,0.4095301904,0.258636259
300,9434.79108429,0.28193498337,0.0084704943,0.4007418012,0.4092122955,0.2584354944
301,9434.79108429,0.351624788043,0.0084704943,0.4997987452,0.5082692395,0.3209942948
302,9434.79108429,0.359789077243,0.0084704943,0.5114034489,0.5198739432,0.3283231737
303,7965.03347015,0.337845810521,0.0071509555,0.4802133351,0.4873642906,0.3077919036
304,3937.87990189,0.335382702581,0.0035354031,0.4767122786,0.4802476817,0.3032974533
305,55.8622741699,0.311800152011,5.01528e-5,0.44319209,0.4432422428,0.2799268972
306,55.8622741699,0.308645809606,5.01528e-5,0.4387085143,0.4387586671,0.2770953227
307,8061.5528698,0.348945105993,0.00723761,0.4959898507,0.5032274607,0.3178101906
308,8061.5528698,0.35989670902300003,0.00723761,0.5115564365,0.5187940465,0.3276411716
309,8061.5528698,0.378718941658,0.00723761,0.538310319,0.545547929,0.3445374206
310,8061.969884869999,0.319182487687,0.0072379843,0.4536853267,0.460923311,0.2910932665
311,8061.969884869999,0.330988319929,0.0072379843,0.4704661122,0.4777040965,0.3016910678
312,46342.0469856,0.417822320484,0.0416055896,0.5938917806,0.6354973702,0.4013444339
313,46398.6876392,0.409910776466,0.0416564413,0.5826463284,0.6243027697,0.3942745532
314,152803.273026,0.300291857883,0.1371857889,0.4268342246,0.5640200135,0.3562033513
315,144397.089787,0.30315673434,0.129638772,0.4309063541,0.5605451261,0.3540088077
316,154107.773638,0.299928748876,0.1383569611,0.4263181022,0.5646750633,0.356617044
317,150144.700228,0.296875589554,0.1347989394,0.4219783479,0.5567772873,0.3516292524
318,214242.38957,0.264334607303,0.1923454298,0.3757246631,0.5680700929,0.3587611539
319,158378.877918,0.274057347356,0.1421915308,0.3895445457,0.5317360765,0.3358146306
320,27551.1471901,0.255061714401,0.0247352415,0.3625441924,0.3872794339,0.2445839313
321,105945.418699,0.324792653442,0.0951171107,0.4616596047,0.5567767154,0.3516288912
322,183502.098988,0.371023732053,0.164746996,0.527372364,0.69211936,0.4371037014
323,635010.843277,0.206918410981,0.5701086223,0.2941134006,0.8642220229,0.5457940738
324,647596.25259,0.199254766129,0.5814077213,0.2832203117,0.864628033,0.5460504869
325,657029.259914,0.187026755077,0.5898766142,0.2658394422,0.8557160564,0.5404221832
326,388242.067879,0.15657951045,0.348561214,0.2225617917,0.5711230057,0.3606892021
327,13058.159132,0.363794000866,0.0117235307,0.5170960391,0.5288195698,0.3339727288
328,181184.825579,0.385918722123,0.1626665629,0.548544072,0.7112106349,0.449160678
329,173370.159531,0.387333941046,0.1556506064,0.5505556613,0.7062062677,0.4460002008
330,0,0.339491325961,0,0.4825522673,0.4825522673,0.3047529001
332,117211.918427,0.298193947179,0.1052321012,0.4238522587,0.5290843599,0.3341399554
333,232442.773726,0.308268436255,0.2086856168,0.4381721166,0.6468577334,0.408519001
334,349460.432261,0.31736616805,0.3137433127,0.4511036137,0.7648469264,0.4830343462
335,749159.019678,0.253917164773,0.6725901158,0.3609173319,1.0335074477,0.6527052369
336,837499.561131,0.252451011834,0.7519016818,0.3588333452,1.110735027,0.701477837
337,709124.342636,0.266764652001,0.636647242,0.3791787236,1.0158259656,0.6415386062
338,606549.426407,0.393515498584,0.5445561466,0.5593421143,1.1038982609,0.6971601196
339,0,0.297423410043,0,0.4227570188,0.4227570188,0.2669895807
340,789007.99614,0.418015787332,0.7083662688,0.594166774,1.3025330428,0.8226066877
341,641690.067829,0.407615710425,0.5761051869,0.5793841262,1.1554893131,0.7297421296
342,640735.105482,0.402708107124,0.5752478279,0.5724084691,1.147656297,0.7247952367
343,476772.27187,0.378929916806,0.4280430578,0.5386101986,0.9666532564,0.6104838858
344,0,0.241591132165,0,0.3433971347,0.3433971347,0.2168703367
345,373262.900707,0.406482475447,0.3351130147,0.5777733484,0.9128863631,0.5765277369
346,0,0.249786512725,0,0.3550460316,0.3550460316,0.2242271255
347,0,0.276642844252,0,0.3932195656,0.3932195656,0.2483353848
348,19650.9804382,0.440021276305,0.017642523,0.6254453304,0.6430878534,0.4061381566
349,0,0.246306445333,0,0.3500994711,0.3500994711,0.2211031558
350,19650.9804382,0.43667801456,0.017642523,0.6206932251,0.6383357481,0.4031369939
351,0,0.251139103451,0,0.3569686013,0.3569686013,0.2254413125
352,2872.28284836,0.335081475782,0.0025787169,0.4762841154,0.4788628323,0.3024228602
353,2872.28284836,0.338669794249,0.0025787169,0.4813845438,0.4839632607,0.3056440042
354,104377.739521,0.41880034476,0.0937096585,0.5952819423,0.6889916008,0.4351283844
355,2872.28284836,0.39157828239,0.0025787169,0.5565885593,0.5591672762,0.3531386351
356,0,0.277201875184,0,0.394014171,0.394014171,0.2488372129
357,0,0.297866683267,0,0.4233870864,0.4233870864,0.267387496
358,0,0.347475055708,0,0.4939003242,0.4939003242,0.3119196952
359,0,0.358670220409,0,0.5098131081,0.5098131081,0.3219693155
360,0,0.350873108575,0,0.4987303095,0.4987303095,0.3149700426
361,0,0.360146350671,0,0.5119112766,0.5119112766,0.3232944008
362,0,0.35880762483899997,0,0.5100084145,0.5100084145,0.32209266
363,0,0.366212190213,0,0.5205332484,0.5205332484,0.3287395538
364,0,0.373851299226,0,0.5313914621,0.5313914621,0.3355969915
365,0,0.38473637908,0,0.5468634921,0.5468634921,0.3453682564
366,0,0.393122693104,0,0.5587837815,0.5587837815,0.3528964414
367,0,0.396934125003,0,0.5642013429,0.5642013429,0.3563178688
368,0,0.391509949201,0,0.5564914306,0.5564914306,0.3514487214
369,28.3867435455,0.335914016333,2.54854e-5,0.4774674868,0.4774929722,0.3015577335
370,51050.4846001,0.230798831377,0.0458327944,0.3280569807,0.3738897751,0.2361277751
371,55087.6073112,0.236222694687,0.0494572971,0.3357664488,0.3852237459,0.2432856743
372,15352.8407364,0.218758254093,0.013783681,0.3109425291,0.3247262101,0.2050788297
373,0,0.196655935622,0,0.2795263394,0.2795263394,0.1765331309
374,0,0.297757526708,0,0.4232319315,0.4232319315,0.2672895089
375,634998.833763,0.388786769108,0.5700978403,0.5526207081,1.1227185484,0.7090459558
376,28.6411380768,0.320065685225,2.57138e-5,0.4549407018,0.4549664156,0.287331226
377,536566.968287,0.376214263619,0.481726349,0.5347501748,1.0164765238,0.6419494622
378,423706.994072,0.359384163062,0.3804013951,0.5108279048,0.8912292999,0.5628503525
379,257556.324116,0.348753015841,0.2312323997,0.4957168141,0.7269492138,0.4591002802
380,99202.281189,0.320252382938,0.0890631655,0.4552060736,0.5442692391,0.3437298719
381,82272.8855133,0.329793147786,0.0738640638,0.468767297,0.5426313608,0.34269548
382,45264.9584522,0.33392580431,0.0406385865,0.4746414464,0.5152800329,0.325421918
383,127872.835316,0.320252382938,0.1148034034,0.4552060736,0.570009477,0.35998596
384,43155.1461658,0.33392580431,0.0387444107,0.4746414464,0.5133858571,0.324225663
385,53.3162956238,0.264709552153,4.7867e-5,0.376257609,0.376305476,0.2376533961
386,1285.13149452,0.345262021068,0.0011537827,0.4907547214,0.4919085041,0.3106617736
387,0,0.359416683761,0,0.5108741296,0.5108741296,0.322639397
388,0,0.290312815795,0,0.4126500349,0.4126500349,0.2606065775
389,0,0.245386304378,0,0.3487915846,0.3487915846,0.2202771681
390,0,0.271491475142,0,0.3858974203,0.3858974203,0.2437111292
391,0,0.39373572826,0,0.5596551484,0.5596551484,0.3534467478
392,0,0.166848186844,0,0.2371576671,0.2371576671,0.149775458
393,0,0.159874694522,0,0.2272455595,0.2272455595,0.1435155277
394,0,0.158292043907,0,0.2249959832,0.2249959832,0.1420948217
395,0,0.182502696708,0,0.259408955,0.259408955,0.1638281212
396,0,0.179873873253,0,0.2556723508,0.2556723508,0.1614682919
397,0,0.156901761564,0,0.2230198388,0.2230198388,0.1408467999
398,0,0.184249702175,0,0.2618921449,0.2618921449,0.1653963644
399,0,0.169711036531,0,0.2412269157,0.2412269157,0.1523453667
400,0,0.1747705021,0,0.2484184296,0.2484184296,0.1568871229
401,0,0.177215827373,0,0.2518942098,0.2518942098,0.1590822304
402,0,0.319692064153,0,0.4544096376,0.4544096376,0.2869795963
403,0,0.178477657495,0,0.25368777260000003,0.25368777260000003,0.1602149439
404,0,0.314999763188,0,0.4477400107,0.4477400107,0.2827674347
405,0,0.177095256333,0,0.2517228304,0.2517228304,0.1589739968
406,0,0.169192590987,0,0.2404899983,0.2404899983,0.1518799711
407,0,0.168963358323,0,0.2401641674,0.2401641674,0.1516741946
408,0,0.153321101168,0,0.2179302955,0.2179302955,0.1376325303
409,0,0.247550746797,0,0.3518681186,0.3518681186,0.2222201342
410,0,0.164429437239,0,0.2337196614,0.2337196614,0.1476042067
411,131.735664368,0.344352878503,1.182714e-4,0.489462468,0.4895807394,0.3091916882
412,0,0.175759750143,0,0.2498245447,0.2498245447,0.1577751462
413,0,0.282856908559,0,0.4020522238,0.4020522238,0.2539135954
414,0,0.186360670247,0,0.2648926706,0.2648926706,0.1672913279
415,0,0.186360670247,0,0.2648926706,0.2648926706,0.1672913279
416,0,0.199761228813,0,0.2839401967,0.2839401967,0.1793206752
417,0,0.229082010618,0,0.3256166952,0.3256166952,0.2056412101
418,0,0.284814031676,0,0.4048340745,0.4048340745,0.2556704561
419,0,0.185579976594,0,0.2637829942,0.2637829942,0.1665905186
420,0,0.157512112247,0,0.22388739,0.22388739,0.1413946965
421,0,0.184313872032,0,0.2619833558,0.2619833558,0.1654539681
422,0,0.236662687935,0,0.3363918543,0.3363918543,0.2124461952
423,0,0.213998868288,0,0.304177548,0.304177548,0.1921014493
424,0,0.186650842898,0,0.2653051214,0.2653051214,0.1675518086
425,0,0.23196315182900001,0,0.3297119434,0.3297119434,0.2082275387
426,11348.2326546,0.24939542199,0.0101883698,0.3544901361,0.3646785059,0.230310455
427,72781.8555813,0.262502846216,0.0653430786,0.3731210017,0.4384640803,0.2769092782
428,804.205711365,0.34506304719499997,7.220107e-4,0.4904719003,0.491193911,0.3102104767
429,29414.2297153,0.189017359855,0.0264079049,0.2686688837,0.2950767886,0.1863539209
430,29414.2297153,0.194029098833,0.0264079049,0.2757925591,0.302200464,0.1908528341
431,30509.9464779,0.321549618483,0.0273916323,0.4570499615,0.4844415938,0.3059460925
432,36716.8945675,0.277164737681,0.0329641901,0.3939613839,0.426925574,0.2696222059
433,26426.3293648,0.256457733218,0.0237253873,0.3645284906,0.3882538779,0.2451993354
434,30342.9153728,0.207996053233,0.0272416729,0.2956451591,0.322886832,0.2039171819
435,26330.9994965,0.177827757082,0.0236398008,0.2527640055,0.2764038063,0.1745611144
436,49153.7405357,0.165957347267,0.0441299099,0.2358914296,0.2800213395,0.1768457452
437,48607.5245628,0.167588348538,0.0436395207,0.2382097314,0.2818492521,0.1780001521
438,546191.81587,0.164886096737,0.4903674748,0.2343687563,0.7247362311,0.4577026846
439,621289.916241,0.198994929849,0.5577900629,0.282850981,0.8406410439,0.5309016523
440,117883.954449,0.281487212562,0.1058354508,0.4001053407,0.5059407915,0.31952377789999997
441,0,0.305165892467,0,0.4337621673,0.4337621673,0.2739398142
442,275.664451599,0.308786354866,2.474898e-4,0.438908285,0.4391557748,0.2773461136
443,0,0.308473452433,0,0.4384635262,0.4384635262,0.2769089283
444,1647.98137474,0.384179977506,0.001479547,0.546072624,0.547552171,0.3458031873
445,323090.724878,0.412567092769,0.2900687602,0.5864220109,0.8764907711,0.5535423258
446,12836.895174,0.407080075326,0.0115248813,0.5786227756,0.5901476569,0.3727041029
447,61624.3232498,0.428594342723,0.0553259183,0.6092031107,0.664529029,0.4196791985
448,61575.1819744,0.431223747607,0.0552817996,0.6129405414,0.668222341,0.4220116868
449,66404.6843243,0.442890563067,0.0596176955,0.6295237287,0.6891414242,0.4352230045
450,66404.6843243,0.444454228573,0.0596176955,0.6317463196,0.6913640151,0.436626668
451,66404.6843243,0.449648359965,0.0596176955,0.6391292472,0.6987469427,0.4412893103
452,81513.4334087,0.46560762771,0.0731822326,0.6618137173,0.7349959499,0.4641821466
453,103291.808552,0.46560762771,0.0927347167,0.6618137173,0.754548434,0.476530397
454,586806.87203,0.588373823367,0.5268314091,0.8363133335,1.3631447426,0.8608856318
455,641336.859625,0.603154873447,0.5757880788,0.8573230874,1.4331111662,0.9050724939
456,449803.896591,0.437238443459,0.4038310251,0.6214898176,1.0253208427,0.6475350371
457,108329.065996,0.521631801716,0.0972571338,0.7414463622,0.838703496,0.5296780059
458,0,0.273110102478,0,0.3881981338,0.3881981338,0.2451641306
459,0,0.287269490912,0,0.4083242592,0.4083242592,0.2578746606
460,0,0.273110102478,0,0.3881981338,0.3881981338,0.2451641306
461,0,0.446434069402,0,0.6345604613,0.6345604613,0.4007527349
462,0,0.529013555339,0,0.7519387715,0.7519387715,0.4748822808
463,12629.3776245,0.54513623354,0.0113385734,0.7748555129,0.7861940863,0.496516013
464,121130.110634,0.573400981813,0.1087498288,0.8150309675,0.9237807963,0.5834080488
465,121130.110634,0.559344299147,0.1087498288,0.7950508279,0.9038006567,0.5707897152
466,0,0.527828881921,0,0.7502548791,0.7502548791,0.4738188289
467,281926.084051,0.303841643431,0.2531114123,0.4318798824,0.6849912947,0.4326020158
468,82004.5387726,0.633087744595,0.0736231438,0.8998696085,0.9734927523,0.6148033271
469,171952.108276,0.516222059184,0.1543774891,0.7337569653,0.8881344544,0.560895822
470,81738.2201996,0.529329101637,0.0733840447,0.7523872883,0.825771333,0.5215107784
471,46078.3810387,0.650535299518,0.0413688721,0.9246695269,0.966038399,0.6100955764
472,66776.1609535,0.697077912914,0.0599512048,0.9908251011,1.0507763059,0.6636112775
473,224080.304928,0.613270183513,0.2011778465,0.8717009682,1.0728788147,0.6775699802
474,575016.767748,0.644548282363,0.5162463299,0.9161595931,1.432405923,0.9046271019
475,554459.286396,0.686504628754,0.4977899563,0.9757962569,1.4735862132,0.9306342595
476,566244.229927,0.645597114401,0.5083704022,0.9176504008,1.426020803,0.9005946189
477,316089.850672,0.518697077201,0.2837834207,0.7372749508,1.0210583715,0.6448430998
478,155857.046432,0.408653387346,0.1399274469,0.5808590781,0.720786525,0.4552082722
479,892637.091871,0.512699412087,0.8014037998,0.7287498821,1.5301536819,0.9663590946
480,351218.053545,0.497962931832,0.3153212937,0.7078034796,1.0231247733,0.6461481231
481,844798.968487,0.500836017165,0.7584550424,0.7118872771,1.4703423195,0.9285855985
482,49500.2546577,0.433820924131,0.044441008,0.6166321627,0.6610731707,0.4174966725
483,61442.25450709999,0.433820924131,0.0551624582,0.6166321627,0.6717946209,0.4242677381
484,101198.382404,0.413294591772,0.0908552523,0.5874560764,0.6783113287,0.4283833246
485,140659.557255,0.404019049295,0.1262832395,0.5742718396,0.7005550791,0.4424312276
486,88886.6486092,0.521267523991,0.0798018574,0.7409285786,0.820730436,0.518327231
487,0,0.161778393072,0,0.2299514727,0.2299514727,0.1452244304
488,273539.483608,0.559688342933,0.2455819768,0.795539851,1.0411218278,0.6575140515
489,19865.0389194,0.284518731003,0.0178347033,0.4044143347,0.422249038,0.2666687685
490,13917.8418121,0.408255347929,0.0124953482,0.5802933057,0.5927886539,0.3743720083
491,0,0,0,0,0,0
492,0,0,0,0,0,0
493,0,0,0,0,0,0
494,0,0,0,0,0,0
495,0,0,0,0,0,0
496,0,0,0,0,0,0
497,0,0,0,0,0,0
498,167825.108236,0.167309880667,0.1506722952,0.2378139177,0.3884862129,0.2453460652
499,146775.886089,0.102815419341,0.1317744399,0.146141624,0.2779160639,0.1755161714
500,297483.765087,0.110261416444,0.2670789976,0.1567253489,0.4238043465,0.267651014
501,167825.108236,0.135036706741,0.1506722952,0.1919408952,0.3426131904,0.2163752415
502,252901.180485,0.261058321703,0.2270530419,0.3710677576,0.5981207995,0.3777394918
503,0,0.226996931793,0,0.3226529685,0.3226529685,0.2037694868
504,5366.58295822,0.203024618427,0.0048180834,0.288578772,0.2933968554,0.1852929695
505,15241.7899933,0.276681423831,0.0136839803,0.3932744026,0.4069583829,0.2570120499
506,35351.9159756,0.251172629917,0.0317387212,0.3570162558,0.388754977,0.2455158015
507,277414.900902,0.208108304983,0.2490613013,0.2958047135,0.5448660148,0.3441067619
508,114436.583931,0,0.1027404239,0,0.1027404239,0.0648850793
509,514652.081786,0.56754208013,0.4620513058,0.8067031368,1.2687544426,0.8012740216
510,1113841.85119,0,1,0,1,0.6315438155
512,0,0,0,0,0,0
513,0,0,0,0,0,0
514,0,0,0,0,0,0
515,0,0.0441835134975,0,0.0628023545,0.0628023545,0.0396624386
516,0,0.268021074304,0,0.3809645997,0.3809645997,0.2405958369
517,459670.842196,0.147454805302,0.412689505,0.2095919547,0.6222814597,0.3929980074
518,111773.087156,0.37829712934,0.1003491537,0.5377107558,0.6380599095,0.4029627898
519,275340.235155,0.479445132973,0.2471986798,0.6814823186,0.9286809984,0.5865027411
520,142189.395483,0.340449035686,0.1276567183,0.4839135539,0.6115702722,0.3862334231
521,0,0.160139699028,0,0.2276222364,0.2276222364,0.1437534157
522,93116.7946186,0.400693311603,0.0835996551,0.5695446429,0.653144298,0.412489242
523,2872.28284836,0.305409018692,0.0025787169,0.4341077464,0.4366864633,0.2757866352
524,496.358249664,0.396242026112,4.456272e-4,0.5632175949,0.5636632221,0.3559780219
525,2872.28284836,0.412230503779,0.0025787169,0.585943584,0.5885223009,0.3716776194
526,0,0.356357212172,0,0.506525403,0.506525403,0.3198929857
527,0,0.290267705254,0,0.4125859148,0.4125859148,0.2605660829
528,585565.820509,0.379050721213,0.5257172011,0.5387819098,1.0644991109,0.6722778301
529,328337.808395,0.357738630392,0.2947795578,0.508488948,0.8032685058,0.507299257
530,0,0.325676164224,0,0.462915425,0.462915425,0.2923513738
531,0,0.375745224038,0,0.5340834829,0.5340834829,0.3372971206
532,5740.6583252,0.30241173804,0.0051539259,0.4298474179,0.4350013438,0.2747224084
533,0,0.187813750959,0,0.2669580765,0.2669580765,0.1685957222
534,0,0.15757821007,0,0.2239813413,0.2239813413,0.1414540309
535,175504.242052,0.351629625292,0.1575665718,0.4998056208,0.6573721926,0.4151593427
536,4009.57268906,0.180635739353,0.0035997684,0.2567552657,0.2603550341,0.1644256116
537,10649.5576,0.261789121751,0.0095611038,0.3721065152,0.381667619,0.2410398244
538,617845.039473,0.393766138136,0.5546972749,0.5596983729,1.1143956478000001,0.7037896794
539,12629.3776245,0.54513623354,0.0113385734,0.7748555129,0.7861940863,0.496516013
540,0,0,0,0,0,0
541,0,0.555225974827,0,0.7891970502,0.7891970502,0.4984125163
542,115631.076849,0.522788655955,0.1038128319,0.7430907124,0.8469035443,0.5348566957
543,317976.309938,0.517284595291,0.2854770716,0.735267252,1.0207443236,0.6446447648
544,88835.659626,0.286784814556,0.0797560799,0.4076353412,0.4873914211,0.3078090377
545,0,0,0,0,0,0
546,98878.7803402,0.483928343517,0.0887727286,0.6878547448,0.7766274734,0.4904742778
547,881247.951258,0.557368695376,0.7911787031,0.7922427088,1.5834214119,1
548,492935.592741,0.570421636703,0.4425543826,0.8107961325,1.2533505151,0.7915457665
